event_id,ts,proba,old_status,new_status,resolution_source,logged_at
4426,2025-11-23T08:46:43,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4428,2025-11-23T08:46:44,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4429,2025-11-23T08:46:44,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4430,2025-11-23T08:46:45,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4431,2025-11-23T08:46:45,0.0375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:01
4432,2025-11-23T08:46:45,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4433,2025-11-23T08:46:46,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4434,2025-11-23T08:46:46,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4435,2025-11-23T08:46:46,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4436,2025-11-23T08:46:47,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4437,2025-11-23T08:46:47,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4438,2025-11-23T08:46:48,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:01
4439,2025-11-23T08:46:49,0.32,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4440,2025-11-23T08:46:49,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4441,2025-11-23T08:46:50,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4442,2025-11-23T08:46:50,0.1425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4443,2025-11-23T08:46:50,0.2125,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4444,2025-11-23T08:46:51,0.32,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4445,2025-11-23T08:46:51,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4447,2025-11-23T08:46:52,0.18,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4448,2025-11-23T08:46:52,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4449,2025-11-23T08:46:52,0.2325,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4450,2025-11-23T08:46:54,0.055,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4451,2025-11-23T08:46:54,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4452,2025-11-23T08:46:55,0.355,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4453,2025-11-23T08:46:55,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4454,2025-11-23T08:46:55,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4457,2025-11-23T08:46:56,0.1425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:02
4458,2025-11-23T08:46:57,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4492,2025-11-23T08:47:12,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:02
4509,2025-11-23T08:47:19,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4510,2025-11-23T08:47:20,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:03
4521,2025-11-23T08:47:25,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4525,2025-11-23T08:47:27,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4553,2025-11-23T08:47:39,0.0825,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:03
4556,2025-11-23T08:47:40,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4561,2025-11-23T08:47:43,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:03
4566,2025-11-23T08:47:45,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4568,2025-11-23T08:47:47,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4570,2025-11-23T08:47:47,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4571,2025-11-23T08:47:48,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4572,2025-11-23T08:47:48,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4573,2025-11-23T08:47:49,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4575,2025-11-23T08:47:49,0.2475,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:03
4576,2025-11-23T08:47:50,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4577,2025-11-23T08:47:50,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4578,2025-11-23T08:47:50,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4579,2025-11-23T08:47:51,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4581,2025-11-23T08:47:52,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4582,2025-11-23T08:47:53,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4583,2025-11-23T08:47:53,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:03
4584,2025-11-23T08:47:53,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4586,2025-11-23T08:47:54,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4587,2025-11-23T08:47:55,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4588,2025-11-23T08:47:55,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4589,2025-11-23T08:47:56,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4590,2025-11-23T08:47:57,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4591,2025-11-23T08:47:57,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4592,2025-11-23T08:47:57,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4593,2025-11-23T08:47:58,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:04
4594,2025-11-23T08:47:58,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4595,2025-11-23T08:47:58,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4596,2025-11-23T08:47:59,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4597,2025-11-23T08:47:59,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4598,2025-11-23T08:48:00,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4600,2025-11-23T08:48:01,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4602,2025-11-23T08:48:02,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4604,2025-11-23T08:48:03,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4605,2025-11-23T08:48:03,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:04
4607,2025-11-23T08:48:04,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4608,2025-11-23T08:48:04,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:05
4609,2025-11-23T08:48:04,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4610,2025-11-23T08:48:05,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4611,2025-11-23T08:48:05,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4612,2025-11-23T08:48:07,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4613,2025-11-23T08:48:07,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4614,2025-11-23T08:48:07,0.1025,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:05
4615,2025-11-23T08:48:08,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4618,2025-11-23T08:48:09,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4619,2025-11-23T08:48:09,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4620,2025-11-23T08:48:09,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4623,2025-11-23T08:48:11,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:05
4624,2025-11-23T08:48:11,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4625,2025-11-23T08:48:11,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4627,2025-11-23T08:48:13,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4628,2025-11-23T08:48:13,0.0425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4629,2025-11-23T08:48:14,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4630,2025-11-23T08:48:14,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:05
4631,2025-11-23T08:48:14,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4632,2025-11-23T08:48:15,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4633,2025-11-23T08:48:15,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4634,2025-11-23T08:48:15,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4635,2025-11-23T08:48:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4636,2025-11-23T08:48:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4638,2025-11-23T08:48:17,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:06
4639,2025-11-23T08:48:18,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4640,2025-11-23T08:48:19,0.1375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:06
4641,2025-11-23T08:48:19,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4642,2025-11-23T08:48:19,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4643,2025-11-23T08:48:20,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4644,2025-11-23T08:48:20,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4645,2025-11-23T08:48:21,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4646,2025-11-23T08:48:21,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4647,2025-11-23T08:48:21,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4648,2025-11-23T08:48:22,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4649,2025-11-23T08:48:22,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4650,2025-11-23T08:48:22,0.18,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:06
4651,2025-11-23T08:48:24,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:06
4652,2025-11-23T08:48:24,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:07
4653,2025-11-23T08:48:24,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:07
4654,2025-11-23T08:48:25,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4655,2025-11-23T08:48:25,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4656,2025-11-23T08:48:25,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4657,2025-11-23T08:48:26,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4659,2025-11-23T08:48:27,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4660,2025-11-23T08:48:27,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4661,2025-11-23T08:48:27,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4662,2025-11-23T08:48:29,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4663,2025-11-23T08:48:29,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4664,2025-11-23T08:48:29,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:08
4665,2025-11-23T08:48:30,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4666,2025-11-23T08:48:30,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4667,2025-11-23T08:48:31,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4668,2025-11-23T08:48:31,0.0425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:08
4670,2025-11-23T08:48:32,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:08
4671,2025-11-23T08:48:32,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4673,2025-11-23T08:48:33,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4674,2025-11-23T08:48:33,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4675,2025-11-23T08:48:33,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4676,2025-11-23T08:48:35,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4677,2025-11-23T08:48:35,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4680,2025-11-23T08:48:36,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4681,2025-11-23T08:48:37,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4683,2025-11-23T08:48:38,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4710,2025-11-23T08:48:51,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4712,2025-11-23T08:48:52,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4718,2025-11-23T08:48:54,0.2475,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:09
4720,2025-11-23T08:48:54,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4739,2025-11-23T08:49:05,0.205,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:09
4746,2025-11-23T08:49:07,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4752,2025-11-23T08:49:10,0.0275,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4757,2025-11-23T08:49:12,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4758,2025-11-23T08:49:12,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4791,2025-11-23T08:49:28,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:09
4793,2025-11-23T08:49:28,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:10
4801,2025-11-23T08:49:32,0.1175,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:10
4809,2025-11-23T08:49:36,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4814,2025-11-23T08:49:38,0.205,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:10
4820,2025-11-23T08:49:41,0.0525,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4822,2025-11-23T08:49:42,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4830,2025-11-23T08:49:45,0.0375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4832,2025-11-23T08:49:47,0.0525,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4837,2025-11-23T08:49:49,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4843,2025-11-23T08:49:52,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4848,2025-11-23T08:49:54,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4863,2025-11-23T08:50:01,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:10
4866,2025-11-23T08:50:03,0.085,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4881,2025-11-23T08:50:10,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4930,2025-11-23T08:50:32,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4934,2025-11-23T08:50:33,0.0375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:10
4947,2025-11-23T08:50:39,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4948,2025-11-23T08:50:40,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4964,2025-11-23T08:50:48,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:10
4969,2025-11-23T08:50:50,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
4977,2025-11-23T08:50:54,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:11
4982,2025-11-23T08:50:55,0.0425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
4983,2025-11-23T08:50:56,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:11
5015,2025-11-23T08:51:11,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5016,2025-11-23T08:51:11,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5017,2025-11-23T08:51:11,0.2125,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:11
5018,2025-11-23T08:51:12,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5020,2025-11-23T08:51:12,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5021,2025-11-23T08:51:13,0.1025,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:11
5022,2025-11-23T08:51:13,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5023,2025-11-23T08:51:13,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5024,2025-11-23T08:51:14,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5025,2025-11-23T08:51:14,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5026,2025-11-23T08:51:15,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5027,2025-11-23T08:51:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5028,2025-11-23T08:51:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5030,2025-11-23T08:51:17,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:11
5031,2025-11-23T08:51:17,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5034,2025-11-23T08:51:18,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5036,2025-11-23T08:51:19,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5037,2025-11-23T08:51:19,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5038,2025-11-23T08:51:20,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5039,2025-11-23T08:51:20,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5040,2025-11-23T08:51:21,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5041,2025-11-23T08:51:21,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5042,2025-11-23T08:51:21,0.1,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:12
5044,2025-11-23T08:51:22,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5045,2025-11-23T08:51:22,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5047,2025-11-23T08:51:24,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5048,2025-11-23T08:51:24,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5049,2025-11-23T08:51:25,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5051,2025-11-23T08:51:26,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:12
5052,2025-11-23T08:51:26,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5053,2025-11-23T08:51:26,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5054,2025-11-23T08:51:27,0.995,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5055,2025-11-23T08:51:27,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5056,2025-11-23T08:51:27,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:12
5057,2025-11-23T08:51:29,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:13
5058,2025-11-23T08:51:29,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5059,2025-11-23T08:51:30,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:13
5060,2025-11-23T08:51:30,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5061,2025-11-23T08:51:30,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5063,2025-11-23T08:51:31,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:13
5064,2025-11-23T08:51:31,0.995,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5065,2025-11-23T08:51:32,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5066,2025-11-23T08:51:32,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5067,2025-11-23T08:51:33,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5069,2025-11-23T08:51:33,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5070,2025-11-23T08:51:34,0.1,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:13
5072,2025-11-23T08:51:35,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5074,2025-11-23T08:51:36,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5077,2025-11-23T08:51:37,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5083,2025-11-23T08:51:39,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5089,2025-11-23T08:51:43,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5101,2025-11-23T08:51:47,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5112,2025-11-23T08:51:52,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:13
5120,2025-11-23T08:51:56,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:15
5124,2025-11-23T08:51:58,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:15
5127,2025-11-23T08:51:59,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-23T11:12:15
5133,2025-11-23T08:52:02,0.03,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-23T11:12:15
